104.5986035,43.75070608,1.1,1.1
104.2293144,43.65188087,1.1,1.1
103.8597571,43.55405637,1.1,1.1
103.4899521,43.45715452,1.1,1.1
103.1199199,43.36109751,1.1,1.1
102.7496811,43.2658075,1.1,1.1
102.3792563,43.17120645,1.1,1.1
102.0086659,43.07721652,1.1,1.1
101.6379306,42.98375982,1.1,1.1
101.2670707,42.89075844,1.1,1.1
100.8961069,42.79813449,1.1,1.1
100.5250597,42.70581014,1.1,1.1
100.1539495,42.61370734,1.1,1.1
99.78279711,42.52174826,1.1,1.1
99.41162275,42.42985508,1.1,1.1
99.04044718,42.33794982,1.1,1.1
98.66929079,42.24595451,1.1,1.1
98.29817415,42.15379147,1.1,1.1
97.92711577,42.0613909,1.1,1.1
97.55611022,41.96878002,1.1,1.1
97.18513692,41.87604736,1.1,1.1
96.81417494,41.78328282,1.1,1.1
96.4432034,41.69057616,1.1,1.1
96.07220144,41.59801704,1.1,1.1
95.70114818,41.50569529,1.1,1.1
95.33002276,41.41370066,1.1,1.1
94.95880421,41.32212298,1.1,1.1
94.58747177,41.23105185,1.1,1.1
94.21600446,41.14057725,1.1,1.1
93.84438143,41.05078869,1.1,1.1
93.47258173,40.96177616,1.1,1.1
93.10058464,40.87362925,1.1,1.1
92.72836914,40.78643787,1.1,1.1
92.35591435,40.70029162,1.1,1.1
91.98319949,40.61528039,1.1,1.1
91.61020475,40.53148882,1.1,1.1
91.23693984,40.44887227,1.1,1.1
90.86344566,40.36724862,1.1,1.1
90.48976472,40.28642921,1.1,1.1
90.11593929,40.20622544,1.1,1.1
89.74201203,40.12644847,1.1,1.1
89.36802514,40.0469098,1.1,1.1
88.99402128,39.96742067,1.1,1.1
88.62004265,39.88779248,1.1,1.1
88.24612809,39.8078539,1.1,1.1
87.8722746,39.7276259,1.1,1.1
87.4984533,39.64724882,1.1,1.1
87.12463506,39.56686455,1.1,1.1
86.75079082,39.48661506,1.1,1.1
86.37689131,39.40664231,1.1,1.1
86.00290733,39.32708835,1.1,1.1
85.62880982,39.24809506,1.1,1.1
85.25456966,39.16980387,1.1,1.1
84.8801695,39.09230079,1.1,1.1
84.50561238,39.01557442,1.1,1.1
84.13090336,38.93960321,1.1,1.1
83.75604764,38.86436583,1.1,1.1
83.38105033,38.78984087,1.1,1.1
83.00591657,38.71600692,1.1,1.1
82.63065154,38.64284251,1.1,1.1
82.2552603,38.57032631,1.1,1.1
81.87974804,38.49843683,1.1,1.1
81.50411988,38.42715266,1.1,1.1
81.12838095,38.35645249,1.1,1.1
80.75253637,38.28631474,1.1,1.1
80.37659133,38.21671817,1.1,1.1
80.00055097,38.14764123,1.1,1.1
79.62442032,38.07906257,1.1,1.1
79.24820465,38.01096072,1.1,1.1
78.87190903,37.94331442,1.1,1.1
78.49553741,37.87610725,1.1,1.1
78.11909019,37.80933896,1.1,1.1
77.7425672,37.74301209,1.1,1.1
77.36596815,37.67712915,1.1,1.1
76.98929273,37.61169275,1.1,1.1
76.61254078,37.54670541,1.1,1.1
76.23571208,37.48216979,1.1,1.1
75.85880624,37.41808836,1.1,1.1
75.48182304,37.35446371,1.1,1.1
75.10476232,37.29129843,1.1,1.1
74.72762377,37.22859506,1.1,1.1
74.35040717,37.16635618,1.1,1.1
73.97311221,37.10458441,1.1,1.1
73.59573866,37.04328218,1.1,1.1
73.21828637,36.98245217,1.1,1.1
72.84075496,36.92209683,1.1,1.1
72.46314419,36.86221891,1.1,1.1
72.08545384,36.80282146,1.1,1.1
71.70768406,36.7439113,1.1,1.1
71.3298347,36.68549622,1.1,1.1
70.95190583,36.62758424,1.1,1.1
70.57389768,36.57018325,1.1,1.1
70.19581011,36.51330111,1.1,1.1
69.81764326,36.45694577,1.1,1.1
69.4393972,36.40112504,1.1,1.1
69.06107195,36.34584694,1.1,1.1
68.68266757,36.29111926,1.1,1.1
68.30418407,36.23694997,1.1,1.1
67.9256216,36.183347,1.1,1.1
67.54698008,36.13031816,1.1,1.1
